id sire dam hwpmgs bwt
4055122322109 4022177232034 4022177202036 405554222 196
4055122322113 4022177151432 4022177202036 405654222 250
4055122322115 4022180321538 4022177202036 405654222 230
4055122322116 4022180371732 4022177202036 405605221 294
4055122322117 4022180371732 4022177202036 405706221 303
4055122322120 4022177232034 4022177202036 405705221 290
4055122331105 4022180371732 4022177221031 405506221 292
4055122331109 4022180371732 4022180371534 405506221 265
4055122331111 4022180371732 4022177221031 405656222 227
4055122331112 4022180282034 4022177221031 405605221 286
4055122331113 4022177131033 4022177221031 405656222 244
4055122331115 4022180311038 4022177221031 405754222 229
4055122331116 4022180311038 4022177221031 405754222 218
4055122331201 4022180321538 4022177221036 405554222 220
4055122331203 4022177131033 4022177221036 405654222 234
4055122331204 4022180282034 4022177221036 405655222 234
4055122331210 4022177131033 4022177221036 405754222 215
4055122331305 4022177151432 4022177221231 405554222 280
4055122331306 4022177232034 4022177221231 405554222 216
4055122331307 4022177101134 4022177221231 405506221 301
4055122331308 4022180272133 4022177221231 405655222 230
4055122331310 4022177232034 4022177221231 405655222 231
4055122331311 4022180272133 4022177221231 405754222 248
4055122331313 4022177232034 4022177221231 405755222 210
4055122331314 4022177232034 4022177221231 405705221 298
4055122331508 4022177211732 4022177221332 405554222 223
4055122331511 4022180261235 4022177231831 405656222 223
4055122331512 4022177111738 4022177221332 405654222 222
4055122331513 4022177111738 4022177221332 405654222 207
4055122331515 4022180272133 4022177221332 405756222 200
4055122331516 4022177111738 4022177221332 405756222 206
4055122331602 4022177151432 4022177221335 405554222 185
4055122331605 4022177151432 4022177221335 405554222 223
4055122331606 4022177151432 4022177221335 405654222 223
4055122331609 4022177232034 4022177221335 405754222 248
4055122331610 4022177232034 4022177221335 405705221 265
4055122331803 4022177111738 4022177222032 405506221 295
4055122331804 4022177111738 4022177222032 405554222 226
4055122331805 4022177111738 4022177222032 405554222 249
4055122331806 4022177111738 4022177222032 405506221 289
4055122331808 4022177111738 4022177222032 405654222 225
4055122331809 4022177111738 4022177222032 405605221 280
4055122331812 4022180282034 4022177222032 405756222 217
4055122331815 4022180282034 4022177222032 405705221 292
4055122331816 4022177131033 4022177222032 405705221 290
4055122332001 4022180302036 4022177231536 405506221 299
4055122332004 4022177232034 4022177231536 405654222 213
4055122332005 4022177232034 4022177231536 405656222 211
4055122332006 4022177211732 4022177231536 405607222 180
4055122332007 4022177232034 4022177231536 405756222 231
4055122332008 4022180302036 4022177231536 405705221 296
4055122332009 4022180302036 4022177231536 405755222 233
4055122341003 4022177131033 4022177231733 405554222 238
4055122341004 4022177131033 4022177231733 405554222 254
4055122341005 4022177131033 4022177231733 405506221 299
4055122341009 4022177182036 4022177231733 405656222 244
4055122341012 4022177131033 4022177231733 405705221 285
4055122341013 4022180371732 4022177231733 405705221 291
4055122341014 4022180371732 4022177231733 405755222 215
4055122341015 4022177151432 4022177231733 405755222 225
4055122341205 4022177131033 4022177231831 405554222 222
4055122341207 4022180272133 4022177231831 405654222 212
4055122341209 4022180261235 4022177231831 405756222 230
4055122341212 4022180272133 4022177231831 405756222 247
4055122341301 4022177131033 4022177231835 405506221 268
4055122341302 4022177232034 4022177231835 405654222 218
4055122341505 4022180371732 4022177241134 405554222 223
4055122341506 4022177131033 4022177241134 405554222 195
4055122341507 4022180371732 4022177241134 405554222 222
4055122341508 4022180371732 4022177241134 405655222 223
4055122341509 4022177131033 4022177241134 405654222 255
4055122341510 4022180272133 4022177241134 405605221 281
4055122341511 4022180371732 4022177241134 405654222 230
4055122341512 4022177232034 4022177241134 405705221 295
4055122341514 4022180272133 4022177241134 405754222 237
4055122341708 4022177232034 4022180251732 405656222 220
4055122341710 4022177232034 4022180251732 405656222 207
4055122341711 4022180272133 4022180251732 405605221 286
4055122341712 4022177131033 4022180251732 405754222 284
4055122341902 4022177131033 4022180261934 405554222 246
4055122341903 4022177232034 4022180261934 405554222 232
4055122341904 4022177232034 4022180261934 405554222 212
4055122341905 4022180272133 4022180261934 405554222 215
4055122341907 4022180272133 4022180261934 405605221 282
4055122341909 4022177232034 4022180261934 405754222 217
4055122342004 4022180302036 4022180271837 405554222 259
4055122342006 4022180272133 4022180271837 405605221 242
4055122342101 4022177232034 4022180272132 405654222 236
4055122342102 4022177131033 4022180272132 405654222 188
4055122342103 4022177232034 4022180272132 405756222 222
4055122342105 4022177232034 4022180272132 405705221 275
4055122351102 4022180272133 4022180281038 405554222 191
4055122351103 4022180261235 4022180281038 405656222 215
4055122351105 4022180302036 4022180281038 405756222 263
4055122351106 4022180302036 4022180281038 405756222 218
4055122351107 4022177131033 4022180281038 405756222 246
4055122351108 4022180302036 4022180281038 405756222 255
4055122351205 4022180321538 4022180281136 405554222 207
4055122351301 4022180311038 4022180281236 405554222 210
4055122351304 4022180272133 4022180281236 405754222 252
4055122351305 4022180311038 4022180281236 405705221 280
4055122351508 4022180272133 4022180281933 405554222 224
4055122351509 4022177232034 4022180281933 405506221 281
4055122351510 4022177211732 4022180281933 405506221 282
4055122351511 4022180272133 4022180281933 405554222 199
4055122351513 4022180302036 4022180281933 405605221 274
4055122351514 4022180302036 4022180281933 405655222 237
4055122351515 4022180321538 4022180281933 405705221 269
4055122351516 4022177232034 4022180281933 405754222 229
4055122351601 4022180272133 4022180282033 405756222 241
4055122351602 4022180272133 4022180282033 405705221 262
4055122351603 4022180272133 4022180282033 405754222 244
4055122351710 4022180302036 4022180291232 405554222 226
4055122351711 4022177232034 4022180291232 405506221 239
4055122351712 4022180302036 4022180291232 405506221 313
4055122351714 4022177101134 4022180291232 405654222 256
4055122351715 4022177211732 4022180291232 405654222 248
4055122351716 4022177101134 4022180291232 405605221 280
4055122351719 4022180371732 4022180291232 405756222 246
4055122351720 4022180302036 4022180291232 405705221 313
4055122351721 4022180371732 4022180291232 405705221 291
4055122351801 4022177232034 4022180291237 405554222 198
4055122351802 4022180282034 4022180291237 405506221 273
4055122351803 4022177232034 4022180291237 405554222 199
4055122351804 4022177232034 4022180291237 405554222 228
4055122351806 4022180321538 4022180291237 405656222 230
4055122351807 4022180272133 4022180291237 405654222 237
4055122351809 4022177232034 4022180291237 405656222 236
4055122351810 4022180302036 4022180291237 405754222 267
4055122351812 4022180302036 4022180291237 405705221 280
4055122351813 4022180302036 4022180291237 405754222 246
4055122351814 4022180302036 4022180291237 405705221 273
4055122352001 4022180272133 4022180301635 405656222 238
4055122352102 4022180302036 4022180301833 405654222 210
4055122352103 4022180321538 4022180301833 405655222 222
4055122352107 4022180321538 4022180301833 405705221 281
4055122361002 4022177211732 4022180302033 405705221 293
4055122361101 4022177182036 4022180302035 405755222 225
4055122361102 4022180272133 4022180302035 405705221 279
4055122361305 4022177101134 4022180311731 405554222 215
4055122361306 4022180302036 4022180311731 405554222 207
4055122361307 4022180272133 4022180311731 405506221 296
4055122361309 4022180311038 4022180311731 405654222 214
4055122361310 4022180311038 4022180311731 405655222 260
4055122361312 4022177182036 4022180311731 405705221 284
4055122361315 4022180311038 4022180311731 405705221 284
4055122361608 4022180302036 4022180312031 405506221 284
4055122361611 4022177232034 4022180312031 405554222 229
4055122361612 4022180321538 4022180312031 405554222 238
4055122361614 4022180371732 4022180312031 405655222 234
4055122361616 4022177182036 4022180312031 405656222 236
4055122361618 4022177232034 4022180312031 405705221 294
4055122361619 4022177131033 4022180312031 405754222 220
4055122361620 4022180371732 4022180312031 405705221 292
4055122361621 4022180302036 4022180312031 405755222 260
4055122361708 4022180261235 4022180312032 405554222 235
4055122361710 4022180321538 4022177141334 405554222 193
4055122361712 4022177131033 4022180312032 405554222 230
4055122361713 4022177111738 4022180312032 405656222 213
4055122361714 4022177111738 4022177221332 405605221 278
4055122361717 4022180261235 4022180312032 405605221 269
4055122361718 4022177151432 4022177182131 405705221 312
4055122361719 4022180261235 4022180312032 405705221 271
4055122361720 4022180261235 4022180312032 405705221 290
4055122361721 4022180321538 4022180312032 405754222 251
4055122361722 4022180261235 4022180312032 405705221 264
4055122361723 4022180261235 4022180312032 405705221 236
4055122361724 4022180321538 4022168581171 405755222 231
4055122361903 4022177232034 4022180321332 405554222 236
4055122361907 4022180321538 4022180321332 405654222 209
4055122361908 4022180321538 4022180321332 405654222 225
4055122361910 4022180272133 4022180321332 405755222 238
4055122361911 4022180272133 4022180321332 405755222 246
4055122361912 4022180272133 4022180321332 405705221 296
4055122361913 4022180272133 4022180321332 405705221 287
4055122361914 4022177111738 4022180321332 405705221 292
4055122362004 4022180321538 4022180321932 405506221 270
4055122362102 4022180261235 4022180322032 405554222 196
4055122362103 4022180272133 4022180322032 405507221 229
4055122362104 4022177232034 4022180322032 405605221 274
4055122362106 4022177211732 4022180322032 405705221 262
4055122362108 4022180302036 4022180322032 405705221 298
4055122371002 4022177131033 4022180331335 405554222 242
4055122371006 4022177232034 4022180331335 405655222 222
4055122371008 4022177131033 4022180331335 405605221 278
4055122371101 4022180282034 4022180331533 405656222 198
4055122371104 4022177151432 4022180331533 405705221 285
4055122371105 4022180371732 4022180331533 405756222 209
4055122371106 4022180371732 4022180331533 405756222 227
4055122371209 4022177182036 4022180331534 405554222 178
4055122371210 4022180272133 4022180331534 405506221 287
4055122371211 4022180302036 4022180331534 405554222 257
4055122371212 4022177182036 4022180331534 405506221 278
4055122371216 4022180371732 4022180331534 405605221 231
4055122371217 4022180282034 4022180331534 405705221 271
4055122371219 4022177131033 4022180331534 405754222 239
4055122371220 4022177131033 4022180331534 405754222 185
4055122371222 4022177131033 4022180331534 405754222 232
4055122371313 4022180282034 4022180331731 405656222 239
4055122371317 4022180261235 4022180331731 405705221 284
4055122371320 4022177131033 4022180331731 405755222 242
4055122371612 4022180272133 4022180351731 405755222 211
4055122372007 4022180321538 4022180361434 405554222 232
4055122372009 4022180272133 4022180361434 405654222 252
4055122372010 4022180311038 4022180361434 405755222 237
4055122372011 4022180311038 4022180361434 405705221 292
4055122381106 4022180282034 4022180371533 405554222 203
4055122381107 4022180261235 4022180371533 405506221 288
4055122381108 4022180261235 4022180371533 405554222 222
4055122381109 4022177131033 4022180371533 405506221 305
4055122381110 4022180371732 4022180371533 405605221 304
4055122381112 4022180261235 4022180371533 405655222 222
4055122381113 4022180371732 4022180371533 405605221 287
4055122381115 4022180282034 4022180371533 405754222 244
4055122381116 4022180282034 4022180371533 405755222 232
4055122381117 4022180282034 4022180371533 405755222 235
4055122381118 4022177101134 4022180371533 405705221 289
4055122381119 4022180371732 4022180371533 405755222 250
4055122381204 4022177182036 4022180371534 405554222 218
4055122381206 4022180261235 4022180371534 405654222 198
4055122381207 4022180261235 4022180371534 405605221 301
4055122381209 4022180261235 4022180371534 405655222 213
4055122381210 4022180321538 4022180371534 405705221 271
4055122381211 4022177111738 4022180371534 405754222 244
4055122381212 4022180261235 4022180371534 405754222 248
4055122381302 4022177232034 4022180371731 405654222 212
4055122381609 4022177131033 4022180392032 405506221 280
4055122381611 4022177232034 4022180392032 405506221 279
4055122381612 4022180261235 4022180392032 405554222 224
4055122381613 4022177232034 4022180392032 405554222 199
4055122381614 4022180282034 4022180392032 405656222 211
4055122381618 4022180321538 4022180392032 405605221 266
4055122381621 4022177131033 4022180392032 405705221 288
4055122381622 4022180321538 4022180392032 405705221 286
4055122381624 4022180261235 4022180392032 405756222 218
4055122381713 4022177232034 4022180392033 405554222 240
4055122381715 4022177151432 4022180392033 405554222 223
4055122381717 4022177232034 4022180392033 405506221 247
4055122381718 4022180272133 4022180392033 405655222 215
4055122381719 4022177182036 4022180392033 405605221 270
4055122381721 4022180272133 4022180392033 405656222 232
4055122381725 4022177232034 4022180392033 405754222 209
4055122381726 4022177232034 4022180392033 405755222 213
4055122381807 4022177211732 4022180392039 405506221 296
4055122381809 4022180272133 4022180392039 405506221 273
4055122381810 4022177182036 4022180392039 405506221 287
4055122381812 4022177111738 4022180392039 405605221 286
4055122381813 4022180311038 4022180392039 405655222 236
4055122381814 4022177211732 4022180392039 405705221 256
4055122382101 4022177111738 4022180341533 405554222 242
4055122382102 4022177111738 4022180341533 405554222 222
4055122382104 4022177111738 4022180341533 405506221 280
4055122382105 4022180311038 4022180311731 405655222 228
4055122391008 4022177232034 4022177121935 405554222 227
4055122391009 4022177182036 4022177121935 405654222 230
4055122391010 4022177182036 4022177121935 405655222 232
4055122391011 4022177182036 4022177121935 405654222 231
4055122391101 4022180272133 4022177121934 405605221 301
4055122391102 4022180272133 4022177121934 405605221 280
4055122391103 4022177182036 4022177121934 405605221 273
4055122391105 4022177182036 4022177121934 405756222 229
4055122391203 4022180302036 4022163511012 405554222 230
4055122391206 4022177151432 4022177201232 405554222 199
4055122391207 4022177182036 4022177201232 405554222 218
4055122391208 4022177182036 4022177201232 405554222 199
4055122391209 4022180321538 4022177201232 405605221 276
4055122391211 4022180371732 4022177201232 405705221 286
4055122391212 4022177111738 4022177201232 405705221 296
4055122391313 4022177182036 4022168611784 405654222 224
4055122391318 4022177182036 4022168611784 405756222 254
4055122391411 4022177111738 4022177111136 405705221 294
4055122391503 4022180302036 4022177221433 405554222 242
4055122391505 4022177182036 4022177221433 405506221 273
4055122391507 4022177182036 4022177221433 405655222 209
4055122391511 4022177131033 4022177221433 405705221 289
4055122391604 4022177131033 4022177141133 405506221 298
4055122391606 4022177111738 4022177141133 405554222 236
4055122391607 4022177101134 4022177141133 405605221 262
4055122391609 4022177232034 4022177141133 405656222 211
4055122391610 4022180371732 4022177141133 405656222 254
4055122391611 4022177101134 4022177141133 405655222 222
4055122391612 4022180371732 4022177141133 405705221 273
4055122391613 4022177111738 4022177141133 405705221 295
4055122391614 4022180371732 4022177141133 405705221 292
4055122391805 4022180321538 4022180321536 405554222 202
4055122391806 4022177182036 4022180321536 405554222 224
4055122391809 4022180261235 4022180321536 405605221 281
4055122391811 4022177232034 4022180321536 405654222 241
4055122391812 4022180261235 4022180321536 405756222 222
4055122391910 4022177111738 4022177111735 405655222 215
4055122392003 4022177101134 4022180331733 405554222 211
4055122392005 4022177101134 4022180331733 405655222 198
4055122392006 4022177101134 4022180331733 405655222 235
4055122392008 4022177101134 4022180331733 405654222 272
4055122392009 4022177151432 4022180331733 405705221 292
4055122392010 4022177151432 4022180331733 405705221 288
4055122392012 4022180261235 4022180331733 405756222 223
4055122392101 4022177232034 4022168661684 405506221 295
4055122392104 4022177111738 4022168661684 405605221 298
4055122392105 4022177182036 4022168661684 405656222 232
4055122392106 4022177111738 4022168661684 405605221 284
4055122392107 4022180321538 4022168661684 405656222 241
4055122392109 4022180321538 4022168661684 405754222 250
4055122392110 4022180321538 4022168661684 405705221 280
4055122392111 4022180321538 4022168661684 405755222 238
4055125851202 4025177161640 4025168661698 405705251 227
4055125851401 4025196401644 4025168661975 405654252 225
4055125851402 4025177181038 4025168661975 405605251 257
4055125851403 4025195101238 4025168661975 405754252 209
4055125851504 4025195101238 4025168672190 405754252 215
4055125851601 4025177181644 4025168672191 405605251 265
4055125851603 4025195101238 4025168672191 405605251 283
4055125851605 4025177181644 4025168672191 405754252 192
4055125851607 4025177161640 4025168672191 405705251 275
4055125851801 4025196401644 4025168681078 405654252 216
4055125851804 4025177211541 4025168681078 405605251 283
4055125851805 4025195101043 4025168681078 405705251 283
4055125851807 4025196401644 4025168681078 405754252 203
4055125861101 4025180271340 4025177111745 405755252 195
4055125861102 4025177181644 4025177111745 405755252 212
4055125861701 4025177211541 4025177121945 405705251 268
4055125861702 4025177211541 4025177121945 405755252 204
4055125862002 4025196401644 4025177131048 405705251 266
4055125871001 4025196401644 4025177131633 405705251 246
4055125881101 4025177181644 4025177171043 405605251 280
4055125881102 4025177181644 4025177171043 405705251 276
4055125881103 4025177181644 4025177171043 405705251 284
4055125881104 4025177181644 4025177171043 405755252 230
4055125881402 4025177211541 4025177171940 405605251 252
4055125881403 4025177211541 4025177171940 405605251 275
4055125881404 4025180271340 4025177171940 405755252 210
4055125881405 4025195101043 4025177171940 405705251 289
4055125881406 4025195101043 4025177171940 405705251 279
4055125881407 4025177161640 4025177171940 405755252 211
4055125881408 4025177161640 4025177171940 405705251 280
4055125881801 4025177121342 4025177181442 405605251 289
4055125881802 4025177121342 4025177181442 405605251 239
4055125881803 4025177121342 4025177181442 405605251 266
4055125881804 4025177121342 4025177181442 405605251 260
4055125881806 4025177181644 4025177181442 405755252 231
4055125882001 4025177181644 4025177182039 405654252 249
4055125882004 4025195101238 4025177182039 405654252 229
4055125882006 4025177181644 4025177182039 405754252 229
4055125882008 4025177181644 4025177182039 405754252 239
4055125882009 4025177181038 4025177182039 405755252 237
4055125891603 4025196401644 4025177192144 405754252 230
4055125891604 4025180381352 4025177192144 405754252 217
4055125891606 4025196401644 4025177192144 405754252 226
4055125891801 4025180381352 4025177211538 405654252 201
4055125891802 4025177161640 4025177211538 405605251 248
4055125891803 4025177121342 4025177211538 405754252 228
4055125891901 4025180381352 4025177211545 405654252 200
4055125891902 4025177181644 4025177211545 405654252 214
4055125891903 4025195101043 4025177211545 405705251 280
4055125891904 4025195101043 4025177211545 405755252 222
4055125891905 4025195101043 4025177211545 405705251 275
4055125891907 4025180271340 4025177211545 405754252 220
4055125891908 4025177181038 4025177211545 405754252 250
4055125892001 4025177211541 4025177211548 405605251 265
4055125892002 4025177181038 4025177211548 405605251 270
4055125892003 4025177211541 4025177211548 405755252 226
4055125892004 4025177181038 4025177211548 405754252 226
4055125892006 4025177181038 4025177211548 405754252 231
4055125892007 4025177181038 4025177211548 405754252 212
4055125892101 4025196401644 4025177211737 405755252 185
4055125901301 4025177211541 4025180311045 405755252 211
4055125901404 4025180381352 4025195101201 405755252 214
4055125901405 4025180381352 4025195101201 405755252 195
4055125901406 4025177181644 4025195101201 405755252 250
4055125901407 4025180381352 4025195101201 405755252 198
4055125901408 4025177161647 4025195101201 405755252 220
4055125901410 4025177211541 4025195101201 405755252 215
4055125902102 4025177181038 4025177232036 405705251 294
4055125911402 4025195101043 4025180251741 405705251 308
4055125911501 4025177181038 4025180261241 405654252 240
4055125911502 4025177181038 4025180261241 405605251 247
4055125911506 4025180271340 4025180261241 405754252 202
4055125921001 4025177181644 4025180271841 405654252 216
4055125921002 4025177181644 4025180271841 405654252 219
4055125921003 4025177181644 4025180271841 405605251 242
4055125921007 4025195101238 4025180271841 405705251 273
4055125921009 4025180381352 4025180271841 405705251 257
4055125921601 4025177211541 4025180281039 405605251 262
4055125921602 4025177211541 4025180281039 405654252 208
4055125921603 4025195101043 4025180281039 405605251 269
4055125921604 4025195101043 4025180281039 405605251 281
4055125921605 4025195101043 4025180281039 405605251 263
4055125921606 4025177181644 4025180281039 405755252 228
4055125921607 4025177181644 4025180281039 405705251 296
4055125921902 4025177161640 4025180291242 405705251 283
4055125921903 4025177161640 4025180291242 405705251 293
4055125921904 4025177161640 4025180291242 405754252 252
4055125922103 4025177181038 4025180301035 405755252 226
4055125931001 4025195101043 4025180301340 405654252 230
4055125931002 4025177121342 4025180301340 405605251 272
4055125931004 4025195101043 4025180301340 405654252 234
4055125931005 4025195101043 4025180301340 405605251 256
4055125931006 4025177211541 4025180301340 405754252 227
4055125931007 4025177121342 4025180301340 405754252 228
4055125931008 4025177211541 4025180301340 405705251 270
4055125931009 4025177211541 4025180301340 405705251 263
4055125931010 4025177211541 4025180301340 405754252 230
4055125931101 4025177161640 4025180301345 405605251 229
4055125931102 4025177161640 4025180301345 405654252 223
4055125931103 4025177211541 4025180301345 405654252 225
4055125931104 4025177161640 4025180301345 405705251 271
4055125931105 4025177161640 4025180301345 405705251 262
4055125931106 4025177181038 4025180301345 405755252 212
4055125931107 4025177181038 4025180301345 405755252 201
4055125931502 4025195101238 4025180311045 405605251 268
4055125931504 4025195101043 4025180311045 405705251 243
4055125931505 4025195101238 4025180311045 405705251 275
4055125931507 4025177181644 4025180311045 405705251 258
4055125931901 4025177161640 4025180311843 405705251 306
4055125931902 4025177211541 4025180311843 405755252 228
4055125931903 4025177211541 4025180311843 405754252 243
4055125932003 4025195101043 4025180311849 405755252 229
4055125941003 4025177181038 4025180312040 405605251 253
4055125941005 4025177181038 4025180312040 405705251 260
4055125941701 4025177161640 4025180331735 405654252 196
4055125941702 4025177181038 4025180331735 405705251 290
4055125941703 4025180271340 4025180331735 405705251 257
4055125941704 4025177181038 4025180331735 405755252 208
4055125941801 4025177211541 4025180331739 405755252 236
4055125951003 4025180271340 4025180331744 405755252 214
4055125951006 4025177211541 4025180331744 405705251 280
4055125951101 4025177161647 4025180331935 405605251 254
4055125951102 4025195101238 4025180331935 405605251 244
4055125951103 4025177161647 4025180331935 405605251 280
4055125951104 4025196401644 4025180331935 405705251 287
4055125951105 4025177161647 4025180331935 405754252 251
4055125951106 4025177161647 4025180331935 405705251 276
4055125951107 4025196401644 4025180331935 405705251 243
4055125951108 4025177121342 4025180331935 405705251 280
4055125951201 4025177121342 4025180331936 405755252 229
4055125951203 4025177121342 4025180331936 405755252 195
4055125951701 4025195101238 4025180341136 405754252 233
4055125951702 4025177161647 4025180341136 405754252 190
4055125961101 4025196401644 4025180371141 405754252 203
4055125961202 4025177211541 4025180371542 405654252 232
4055125961203 4025177211541 4025180371542 405654252 192
4055125961204 4025177211541 4025180371542 405654252 187
4055125961205 4025196401644 4025180371542 405754252 235
4055125961206 4025177181644 4025180371542 405754252 216
4055125961207 4025177161640 4025180371542 405705251 281
4055125961208 4025177181644 4025180371542 405705251 268
4055125961502 4025195101238 4025180371547 405705251 247
4055125961503 4025196401644 4025180371547 405754252 238
4055125962101 4025177181038 4025180392138 405605251 265
4055125962102 4025195101043 4025180392138 405705251 278
4055125971201 4025180331740 4025180392150 405654252 226
4055125971203 4025177181644 4025180392150 405755252 197
4055125971204 4025177181038 4025180392150 405755252 188
4055125971205 4025180331740 4025180392150 405705251 250
4055125971206 4025177181038 4025180392150 405705251 231
4055125971301 4025180381352 4025195101014 405654252 228
4055125971302 4025180381352 4025195101014 405605251 260
4055125971303 4025177181038 4025195101014 405654252 189
4055125971304 4025180381352 4025195101014 405605251 254
4055125971305 4025180381352 4025195101014 405705251 271
4055125971306 4025180381352 4025195101014 405755252 246
4055125971307 4025180381352 4025195101014 405705251 291
4055125971309 4025180381352 4025195101014 405756252 219
4055125971403 4025180381352 4025195101062 405654252 167
4055125971404 4025177161647 4025195101062 405654252 216
4055125971405 4025180381352 4025195101062 405754252 228
4055125971408 4025177161647 4025195101062 405705251 273
4055125971502 4025177161647 4025195101121 405605251 279
4055125971503 4025195101238 4025195101121 405705251 289
4055125971504 4025195101238 4025195101121 405754252 240
4055125971505 4025177161647 4025195101121 405754252 247
4055125971702 4025195101043 4025195101146 405654252 205
4055125971703 4025177181644 4025195101146 405705251 263
4055125971704 4025177181644 4025195101146 405755252 215
4055125972001 4025177181038 4025195101245 405605251 216
4055125972002 4025177181038 4025195101245 405705251 271
4055125972003 4025177161640 4025195101245 405755252 226
4055125972004 4025196401644 4025195101245 405755252 199
4055125981801 4025177181644 4025195101514 405754252 254
4055125991401 4025180331740 4025196401614 405754252 203
4055125991503 4025177181038 4025196401719 405755252 234
4055125991504 4025177161640 4025196401719 405705251 278
4055125991505 4025177181038 4025196401719 405705251 241
4055125991601 4025196401644 4025196401735 405754252 195
4055125991602 4025177181038 4025196401735 405705251 254
4055125991701 4025177181644 4025177211539 405754252 252
4055125991702 4025177181644 4025177211539 405754252 239
4055125991801 4025195101238 4025177201943 405754252 221
4055189711209 4019169891619 4019168641574 405705191 324
4055189711215 4022180321538 4022177102134 405605221 274
4055189711479 4016159111048 4016165441488 405756162 243
4055189711488 4016165461977 4016168591877 405654162 226
4055189711491 4025195101043 4025168661975 405754252 237
4055189711508 4022177232034 4022177141133 405554222 224
4055189711521 4025177161647 4025177171940 405654252 225
4055189711523 4022180272133 4022177182033 405756222 229
4055189711529 4019163501720 4019168621578 405554192 243
4055189711588 4025177181644 4025168672190 405654252 220
4055189711822 4022177151432 4022168641821 405605221 302
4055189711984 4022177211732 4022180331534 405705221 290
4055189712005 4019162301378 4019166741822 405655192 246
4055189712019 4019166732121 4019166741523 405756192 227
4058101711963 4001156881943 4001156881947 405806011 312
4058101731266 4001153801143 4001159121840 405807012 230
4058101751709 4001153801143 4001165401029 405807012 258
4058101791078 4001153801143 4001165501713 405807012 269
4058101791080 4001153801143 4001165501713 405807012 270
4058101801478 4001153801143 4001168561508 405807012 263
4058101811483 4001153801143 4001168611914 405807012 263
4058101811783 4001153801143 4001168621417 405807012 267
4058101811784 4001153801143 4001168621417 405806011 314
4058101811785 4001153801143 4001168621417 405806011 276
4058101831170 4001153801143 4001168661108 405806011 281
4058104921182 4004165481948 4004165522128 405807042 259
4058104942091 4004168652008 4004168591830 405807042 229
4058104981059 4004165411029 4004168661218 405806041 290
4058116551143 4016169881930 4016159101674 405855162 253
4058116551149 4016168641177 4016168681165 405906161 299
4058116551150 4016159112084 4016159101674 405954162 236
4058116551151 4016166721625 4016159101674 405955162 227
4058116551153 4016159112084 4016159101674 406007161 232
4058116551252 4016165461769 4016159111566 405906161 284
4058116551255 4016165461769 4016159111566 405956162 241
4058116551429 4016168641171 4016159112090 405806161 280
4058116551431 4016168641171 4016159112090 405806161 283
4058116551433 4016166721625 4016159112090 405806161 293
4058116551434 4016168641171 4016159112090 405906161 277
4058116551839 4016169882063 4016159231459 406007161 285
4058116561146 4016166721625 4016159172074 405854162 228
4058116561147 4016159201763 4016159172074 405855162 216
4058116561148 4016165461977 4016159172074 405854162 231
4058116561151 4016159201763 4016159172074 405855162 253
4058116561153 4016166721625 4016159172074 405906161 288
4058116561156 4016159112084 4016159172074 405956162 262
4058116561157 4016159112084 4016159172074 406056162 236
4058116561158 4016166721625 4016159172074 406055162 242
4058116561159 4016159112084 4016159172074 406007161 301
4058116561332 4016165461977 4016159181566 406007161 283
4058116561334 4016166721625 4016159181566 406008162 272
4058116561734 4016165461769 4016159211265 405855162 204
4058116561735 4016165461769 4016159211265 405854162 233
4058116561736 4016165461769 4016159211265 405806161 295
4058116562026 4016166721625 4016159231366 405854162 213
4058116562027 4016165461769 4016159231366 405854162 224
4058116562129 4016166721625 4016159241092 405856162 267
4058116562136 4016168641171 4016159241092 406056162 258
4058116562138 4016166721625 4016159241092 406056162 268
4058116571141 4016166721625 4016162251302 405906161 301
4058116571142 4016165481469 4016162251302 405906161 289
4058116571337 4016165461769 4016162301373 405806161 274
4058116571338 4016165461769 4016162301373 405806161 300
4058116571339 4016165461769 4016162301373 405806161 291
4058116571342 4016165461769 4016162301373 405954162 225
4058116571344 4016165461769 4016162301373 406008162 254
4058116571345 4016165461769 4016162301373 406007161 297
4058116571422 4016159201763 4016162301374 405806161 314
4058116571424 4016159201763 4016162301374 405805161 251
4058116571425 4016159231363 4016162301374 405855162 253
4058116571426 4016159191967 4016162301374 405806161 300
4058116571429 4016165481469 4016162301374 405954162 258
4058116571434 4016159112084 4016162301374 406007161 278
4058116571435 4016165481569 4016162301374 406007161 301
4058116571535 4016166721625 4016168591660 405806161 308
4058116571536 4016166721625 4016168591660 405856162 262
4058116571628 4016165461977 4016162301376 405856162 239
4058116571629 4016169881930 4016162301376 405856162 228
4058116571632 4016165461977 4016162301376 405955162 245
4058116571633 4016165461769 4016162301376 405954162 248
4058116571634 4016166721625 4016162301376 405906161 297
4058116571635 4016165461977 4016162301376 406055162 247
4058116571636 4016166721625 4016162301376 406007161 263
4058116571638 4016165461977 4016162301376 406007161 288
4058116571729 4016159201763 4016162321641 405854162 204
4058116571730 4016165461769 4016162321641 405854162 259
4058116571735 4016169881930 4016162321641 405956162 234
4058116571841 4016169882063 4016162321645 406056162 224
4058116571842 4016165461977 4016162321645 406056162 259
4058116571931 4016169882063 4016162321646 405856162 239
4058116571932 4016169881930 4016162321646 405806161 297
4058116571933 4016169882063 4016162321646 405856162 258
4058116571934 4016169882063 4016162321646 405806161 323
4058116571937 4016169882063 4016162321646 405906161 301
